Vehicle ID,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Violation Georeference,period
d731a356e414b21b006f06135e70662bf9eef2163577c3a9601f907daa919323,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75184933,-73.99278983,POINT (-73.99278983 40.75184933),before
97d8809c401267d3ff687b7e245f9777ecca40eee3c8091032b389a0852fe467,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75278567,-73.99470083,POINT (-73.99470083 40.75278567),before
3798a872fa0f75ade684304ee31a8cd55d464ed76d31fa6d090fc136fa8204d4,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75180667,-73.992174,POINT (-73.992174 40.75180667),before
12bb1bfd28d2f4276654dc9b9dfc6e7eda61d5e51ad8bd58de176c45e89a160f,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75323883,-73.99566883,POINT (-73.99566883 40.75323883),before
61f49f0b702805f3a72063052518af7226e039bd90801d7c64114511b34e6286,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75225717,-73.99407417,POINT (-73.99407417 40.75225717),before
3434e234ea965a9bdfab471078477d5644b6d6a906ede206bc14573eab3c7912,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74935117,-73.98624567,POINT (-73.98624567 40.74935117),before
6b20259c15c1ef1a67197bb7faafc0e00b8fd6496d3a8197eb540ae4097f5b21,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75180267,-73.99223817,POINT (-73.99223817 40.75180267),before
97d8809c401267d3ff687b7e245f9777ecca40eee3c8091032b389a0852fe467,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75253617,-73.99443433,POINT (-73.99443433 40.75253617),before
d21bb37486574e0497f17da2ce460f35375ebbdf6c5da3eb82358854933209de,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75271317,-73.99521683,POINT (-73.99521683 40.75271317),before
9540f962d7861593be282e9e5b91d332e1ef8ffe0cb73178d0494cebeefea73d,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.747425,-73.98236333,POINT (-73.98236333 40.747425),before
97d8809c401267d3ff687b7e245f9777ecca40eee3c8091032b389a0852fe467,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75235217,-73.9943815,POINT (-73.9943815 40.75235217),before
543f8f0cd24a2bb65bb611f0dd133e971cfa254412511f1deaaba815ea66f564,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75037567,-73.98935333,POINT (-73.98935333 40.75037567),before
53df74f579ac73db3717d22f12894e6633990b149188f9cd80d2b1e45839ea12,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75189317,-73.99225717,POINT (-73.99225717 40.75189317),before
0c29855fc76910f6e8b72fc477edb03e2f0aec001ec40a5096c3977b090ebdca,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75152133,-73.9921945,POINT (-73.9921945 40.75152133),before
06b89ccabc7fb30e3abca31cf768588aaf5159155653ddebd7f69d9e2796498a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75164683,-73.99262883,POINT (-73.99262883 40.75164683),before
cef2c9f1adffbca92e5f1f302ea56815b2233b0159a016529ea576d13f02c407,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7456635,-73.97780367,POINT (-73.97780367 40.7456635),before
c9c3a8a917c0e9f5a11d4d08e3b8a9cfc01db596e175b802ad2941b1ff9e2aaf,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75134017,-73.99204533,POINT (-73.99204533 40.75134017),before
7d38a0a836a3387fe222c9889dd0493ea491a7f53ec55248b66ba172b61f2cd9,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75293917,-73.9949835,POINT (-73.9949835 40.75293917),before
145066fc6da6934b2ed14bd6b8a891f8f6ad5f4fe276cdcfd6f0a9f278843179,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75187133,-73.99267667,POINT (-73.99267667 40.75187133),before
d00b382f440b617c653a474b2e83d11022943a550c50a5542ec481315dfef007,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75164583,-73.9920085,POINT (-73.9920085 40.75164583),before
545a523cc8bb4da70d45736680eb0c340b1b9a101c9f095e2f40422b79584914,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75169083,-73.99225217,POINT (-73.99225217 40.75169083),before
ca357ae1801d982b4ee88853dec2e93a8ba756ab874cb99274167f10bdadc81e,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74427583,-73.97537933,POINT (-73.97537933 40.74427583),before
cb0be9226d788d3f386f2a571009c20417b16d798546e87d648d8b5206ef4828,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75234967,-73.99402917,POINT (-73.99402917 40.75234967),before
97d8809c401267d3ff687b7e245f9777ecca40eee3c8091032b389a0852fe467,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75255033,-73.99447833,POINT (-73.99447833 40.75255033),before
b652bcda8db3af2003c360acd4b0a60a7547561cc1bf9dc462f2416cced5e0b8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.751575,-73.992015,POINT (-73.992015 40.751575),before
d00b382f440b617c653a474b2e83d11022943a550c50a5542ec481315dfef007,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.751515,-73.99189667,POINT (-73.99189667 40.751515),before
b652bcda8db3af2003c360acd4b0a60a7547561cc1bf9dc462f2416cced5e0b8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75186,-73.992928,POINT (-73.992928 40.75186),before
2666986e85e13e71ce1aabdc04e4d01ba70f1c8b224b3c441904ba97a415f5b1,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.751905,-73.992537,POINT (-73.992537 40.751905),before
950fffbfed722d2d073121b4e3fdbecb48519c92b147cdd45a4d060a363bc018,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75181083,-73.99269867,POINT (-73.99269867 40.75181083),before
0933a8b34150e97dd42ad66ff5356dd3be62913e2be1078f4414f069f7d91ddf,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.752753,-73.99540567,POINT (-73.99540567 40.752753),before
49a1f1483e6d43754ef014bba368f7da1566a7b5cfb33d89e5ded2c8d22431a8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75158433,-73.99212167,POINT (-73.99212167 40.75158433),before
56e88ed4ba381de159f93743ea909dd73c4383fa24645386a6b0ec8fad7a90b8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74648933,-73.98060717,POINT (-73.98060717 40.74648933),before
97d8809c401267d3ff687b7e245f9777ecca40eee3c8091032b389a0852fe467,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75247467,-73.994339,POINT (-73.994339 40.75247467),before
df9b56bc61208ef24ecbe383c29ffae5d8deb7df575b218db8620957a19d772f,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.743496,-73.972508,POINT (-73.972508 40.743496),before
2e1c6d8d695910abca2564ea42387fb2a821cab01d069173a33e8c897ff0a31b,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.745823,-73.97874833,POINT (-73.97874833 40.745823),before
04f2dd935d3854d8947e305869b39964eddd5f39ad983860498afb1aab8a8368,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75103883,-73.99084083,POINT (-73.99084083 40.75103883),before
54e92b0717f64d44ac6bb0023ad6efa87ce27ba116c9552574637b4f03e7395e,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74533467,-73.977694,POINT (-73.977694 40.74533467),before
91fd8530cec48b3fd31ae10df6c4bc519623b20d507ea17a2ba4415566227425,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7474205,-73.98199483,POINT (-73.98199483 40.7474205),before
e1c47ae3b71fd8494d5226b801fa3747d8e75a74e2ca7f27f32074dcefefe13b,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74587933,-73.97890167,POINT (-73.97890167 40.74587933),before
1ad845371f2b618e70fd0d5d793092cc6901126481d9fbae506cfc38430fb774,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75241433,-73.993726,POINT (-73.993726 40.75241433),before
0301d8ed6a3feceacc23a3045c5312bd2ff93a497a93b46038d2d740167ca983,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7515915,-73.99241267,POINT (-73.99241267 40.7515915),before
9f41a2ccf1de1309d7a4d86d3ebb33007c90ef76ec1628f3997c2ac5d0184e2a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74636083,-73.98016733,POINT (-73.98016733 40.74636083),before
97d8809c401267d3ff687b7e245f9777ecca40eee3c8091032b389a0852fe467,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75238833,-73.99439683,POINT (-73.99439683 40.75238833),before
83fcdf2d51d464895d1d6124ff5f1b08250af85f36cd85c9547112e21f0a9214,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74448433,-73.97546533,POINT (-73.97546533 40.74448433),before
88385f9b7a1d7663422f5f9ce3ea2fe817526a426097c08f59d68979bb326382,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74770883,-73.982581,POINT (-73.982581 40.74770883),before
d85d1659ab167ac33068095776b80369ed8d741a113b1b1d0fc8ca707669e502,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74441967,-73.97508383,POINT (-73.97508383 40.74441967),before
2eea199e6bcfe67cbd8c8ff896e7671f71b1cfdf590b33710b0fb3a5111fa03b,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74426383,-73.97411,POINT (-73.97411 40.74426383),before
0139f91fd0e566e39d247d09bfce2224480dcc5c5abf2173f098edd01d1c2eb8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74592633,-73.97872567,POINT (-73.97872567 40.74592633),before
bfd8620ddd5817dbfd5d74fd10a6053f2613656e0a7e59ffd52b2754510dd2df,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.751453,-73.991651,POINT (-73.991651 40.751453),before
a6e1a7f3320078e4127f7fc86ba8da13e1399d72ce3c77639393551296e76c28,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74420533,-73.97419017,POINT (-73.97419017 40.74420533),before
76f8820c331b899c5ce85fb6dae12fce9ebf557dff25f60e0773e8910dd4dabc,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.748974,-73.98571217,POINT (-73.98571217 40.748974),before
926e9918f49703e1e9534fe307ac06ea98c2f612701c287a7ae62222643cf2fe,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.749009,-73.98579367,POINT (-73.98579367 40.749009),before
730b88b2f1404e6b250f4d1836721b11a326d6f7c814615835bddfbee0acc164,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.747171,-73.981687,POINT (-73.981687 40.747171),before
e08a3f9a83ab90a7895af6863f599514f158d06b273080a0e6a33a07222a0ae2,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7514205,-73.992228,POINT (-73.992228 40.7514205),before
7c11d5098237868e2e2a1e5e08a006c7cd4d7e3a621b361ac902f783b16cfe0d,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.751234,-73.9913305,POINT (-73.9913305 40.751234),before
937ae8cf711109ce8c8cb11816a4fdf6d1fd0bb5ea36acbf2fc59defaef14454,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.744484,-73.97533983,POINT (-73.97533983 40.744484),before
c82d62373bf66ada3326f973d58c08fa6beafb2b0e5f290e30c3ac6cbdbdfb94,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75222617,-73.9943295,POINT (-73.9943295 40.75222617),before
a9d8dedea55849799eea242fc8bb4853b8fa916983e0f0cdb79db6eb4ce4aa08,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75251717,-73.99443967,POINT (-73.99443967 40.75251717),before
a4325d8c86a2a626ce6f487dd5b5a89b87d4166a3c59f4e572694d88b77b4da0,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75175517,-73.99252033,POINT (-73.99252033 40.75175517),before
7a4729bd2e8b3943032feff6a241dae315972a9be9b71c851d852b80b90379cc,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75247267,-73.9940815,POINT (-73.9940815 40.75247267),before
9f41a2ccf1de1309d7a4d86d3ebb33007c90ef76ec1628f3997c2ac5d0184e2a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74659217,-73.98026283,POINT (-73.98026283 40.74659217),before
88ca0cdf5e452fad1c3a20f77e90b860fb8078f0257bc308adff7b400fc2ccb2,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75298483,-73.9955425,POINT (-73.9955425 40.75298483),before
c861f4436759c426fc5760f68118866226122e816849da29055066fd959d6576,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74773233,-73.982778,POINT (-73.982778 40.74773233),before
9b553620584d52078d1e30f964ea46ed953d4fd1cf3f7054d413408337d6d6fa,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75533183,-74.0009025,POINT (-74.0009025 40.75533183),before
815026a24597d3460c51baf2d2e09431fc898393f189f3282489a9f92d852e28,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.750235,-73.988595,POINT (-73.988595 40.750235),before
1522eb9ffbeaec19847c3e8948c52840113e5ac51ca7c8e1548c1156cbb6c8c5,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75005733,-73.988456,POINT (-73.988456 40.75005733),before
c9a41afc61123591dc9f76be270b738d293f02a07c0158ccc01513b8182bd2bc,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74760117,-73.98248417,POINT (-73.98248417 40.74760117),before
03ecd4cefdf9ee3399897d2b7895756c088b4ee0c1483e2fc01726aab3a52e7c,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75244683,-73.99444683,POINT (-73.99444683 40.75244683),before
1f6e5cbd0490e881c4ed2db8e10a37211bbe4d4c76e717fe48f08f54e7ef979a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7491035,-73.98583583,POINT (-73.98583583 40.7491035),before
280216f540e5523f5f5ebafc71b8bd499709ca3c86dc791a454e021283e0ef9f,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74480717,-73.97521117,POINT (-73.97521117 40.74480717),before
825e1c5a135b5c4bb660c92d2a5fcf51c132a4ae763cc19fbd2609e3fcc84456,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74400917,-73.97428733,POINT (-73.97428733 40.74400917),before
41017ab77b31daffc46a59c18fa649972ffec5081ad95419dc44e5bd90cf43fc,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74631917,-73.97900417,POINT (-73.97900417 40.74631917),before
ddbc5d73e9bcbc9b90b94c3bea832044f6e744ea1fbbdabac63a134b5c917be3,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75295167,-73.99508967,POINT (-73.99508967 40.75295167),before
e4968c79b9c4753df4c8dcecd185008f2f360a21b0be2b2f0ad7af82b3c57bdf,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75297733,-73.99515167,POINT (-73.99515167 40.75297733),before
cd92c0e077ae4888160429cd4af2ef5bd0faca7028bd8e421e1ef2cd02934763,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7530045,-73.99521883,POINT (-73.99521883 40.7530045),before
1c50fc436b1c852037f709ba1d153657996c91ab6e3014ca9435b3123e426fdb,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75247533,-73.99429067,POINT (-73.99429067 40.75247533),before
41017ab77b31daffc46a59c18fa649972ffec5081ad95419dc44e5bd90cf43fc,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74633667,-73.97901933,POINT (-73.97901933 40.74633667),before
3a4d26f1d39dbb58d9f6b98eea08bb2a0e0a9a7a162a81cd7a980b5004daa593,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75251383,-73.99437317,POINT (-73.99437317 40.75251383),before
d2aee8d275fbf5d6fafce05d39281541ad5eae98d102c05b551ed150cf09f2c9,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75270783,-73.99483167,POINT (-73.99483167 40.75270783),before
1280514ec41641d5fb49676ee627c3ea44515a6cd824df36319bf709ca58a134,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7554625,-74.00122883,POINT (-74.00122883 40.7554625),before
20177a6b38a3da4a11ac21919b35eab3752f5943b91b0b08955e19262ada33be,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74573867,-73.9785765,POINT (-73.9785765 40.74573867),before
e4968c79b9c4753df4c8dcecd185008f2f360a21b0be2b2f0ad7af82b3c57bdf,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75295333,-73.99517783,POINT (-73.99517783 40.75295333),before
819ea7a56e5ba9cc280529f3bbca1a0978fcca5edde3519519897cbf3f205846,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7462335,-73.97890567,POINT (-73.97890567 40.7462335),before
e4968c79b9c4753df4c8dcecd185008f2f360a21b0be2b2f0ad7af82b3c57bdf,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.752593,-73.9951965,POINT (-73.9951965 40.752593),before
0433cd12849a6731e2b169431f305042f860ad8bb72affc5c61f9551cf5b7ac5,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75267133,-73.99537117,POINT (-73.99537117 40.75267133),before
6774d0cd2fff8bb27b5cbccfa97eda2ab84bee3b79ec8a1d994bb84297d311a9,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75138833,-73.99158583,POINT (-73.99158583 40.75138833),before
5df5a96da2a2711b5469a79f331af3798a5ed32a6009ebb7a4536189032d15eb,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74412483,-73.97466233,POINT (-73.97466233 40.74412483),before
615083be35ee1985f97f0028f914f4bb9f1a9aaf3126a3fcfc4c8952cf99edb0,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75013133,-73.9889215,POINT (-73.9889215 40.75013133),before
dfc0d2e2d994901daa2adde34b874c585a46400e3a1321ae7d267a44bbc75100,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74682067,-73.98076917,POINT (-73.98076917 40.74682067),before
02dcfe10a98c91eb2af564541ccc031fe9d5a7c54a2e94c98df3fe7f18bf6b31,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7462715,-73.979546,POINT (-73.979546 40.7462715),before
f1d3894c2bda7380f1e18866198b9c34f6dd8530bc6f251165b1a92dc8dc7045,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74333,-73.97276,POINT (-73.97276 40.74333),before
e4968c79b9c4753df4c8dcecd185008f2f360a21b0be2b2f0ad7af82b3c57bdf,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75287333,-73.99533667,POINT (-73.99533667 40.75287333),before
c61899a5d1b9e027792c370bfb17784f69037058e061d1d53958e976c6a9b629,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74595433,-73.9789165,POINT (-73.9789165 40.74595433),before
5a111740b4ebe865a119c9db20cecb0abebf48803557d61a9b58b7c02bd596ec,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74761517,-73.98215333,POINT (-73.98215333 40.74761517),before
a3e95c0f1d7427ae01f8064df838d3b6f18bb0dae9834a766daf0dcaffe52a1d,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74615017,-73.979484,POINT (-73.979484 40.74615017),before
16ed78ff3327bc1e5a254c27ec56fee7f80afbfb6c547f8e122df53ff00ab165,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74617233,-73.979072,POINT (-73.979072 40.74617233),before
fc9d220193be61ad2add72dc0ec2be5f7dc38084177b2886df2a4299be4f4533,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74496217,-73.97644283,POINT (-73.97644283 40.74496217),before
62c047a44ea7e643027a7ce89acf84ee84e4f885fcb263d44889e4a7bff3f3a7,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74494333,-73.976115,POINT (-73.976115 40.74494333),before
c7f07ab4d5d00c00d2e59a20b2b5e07c7be0c080d4fc1505a8f7c9b99fc27b9c,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74734833,-73.98252833,POINT (-73.98252833 40.74734833),before
e4eb456c17f78ff61d042837b9ba74a27da81c523954f1a22db5215456505fb4,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7446755,-73.97555283,POINT (-73.97555283 40.7446755),before
17a40077b0fa203369e440f493e073b331d10aee839a993b6637f4543638dd1b,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75111583,-73.9913495,POINT (-73.9913495 40.75111583),before
4d9199eda0633b34cffb935867ebb7589805411b43349ee912d4081d156e132a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74617033,-73.97865317,POINT (-73.97865317 40.74617033),before
9fa955e66b0b5dadc4fcd3e6e5b6ce1d3ebff4f8024079ebb9f9b459ca028879,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75231817,-73.99408017,POINT (-73.99408017 40.75231817),before
6d370a59ea3a83542f85074af138325020bc05d9d1fd4bfac6a975772b406384,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74435217,-73.97451667,POINT (-73.97451667 40.74435217),before
d25235788a0d19c5e439ef4b5e1de6921de0aa93fce35f2b8ab9f3bd35aa00b3,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75117467,-73.99164983,POINT (-73.99164983 40.75117467),before
ebf0aad9828c3a2ee81ca77bce4515d35defb0ae34e439ca02838c1bfb283c08,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75240833,-73.99437833,POINT (-73.99437833 40.75240833),before
b14a8c1e02e83587a26d0ae39622cc2a0b6dda5f8d6086109467f0943c6bcc91,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75336167,-73.995665,POINT (-73.995665 40.75336167),before
e208120bedb1d4337e5176202ed52c2fbc97ba0fcf83a8af7186d7e8e05eb69c,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74550117,-73.97775667,POINT (-73.97775667 40.74550117),before
0c025ecfea38ecef01d6239b5469956dea2dbba0e7a3759fec734cf089b3fcf9,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74868067,-73.985719,POINT (-73.985719 40.74868067),before
92b75f1ac9bd94323b7fb3e85583ccd5daa34fd2d1abe4f2c0b9d0ebdb780785,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.747084,-73.98183967,POINT (-73.98183967 40.747084),before
1814a0d9fd626679904f58a149a16e7c4f7c45d7f93d85e2e2573b27cb3373f8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7489665,-73.98582817,POINT (-73.98582817 40.7489665),before
c8c725c754c349cbe7d7a2b10d6b318c9f59213b5b7d93c24c0aa7112ff1887a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.751688,-73.99231167,POINT (-73.99231167 40.751688),before
0a0d586b42ef61417e0e128d898e77c8ed0019980e37324bd58275e73ff9a32b,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74720717,-73.98192217,POINT (-73.98192217 40.74720717),before
a4aac3ad8c08420e7e86397d057b9bea40c85380721bb36c7640048192432659,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75262483,-73.99490333,POINT (-73.99490333 40.75262483),before
a4ead9b492bdb70ca79b10ec77c92e1f2a6c8999050050caaecfb391bad64103,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74838683,-73.98446317,POINT (-73.98446317 40.74838683),before
41017ab77b31daffc46a59c18fa649972ffec5081ad95419dc44e5bd90cf43fc,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74608467,-73.9790955,POINT (-73.9790955 40.74608467),before
53e83b4fbd9b6081a6e31df66098ce4b4c5d7ed3816596ffbe8c32709cd1451a,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75237967,-73.99433783,POINT (-73.99433783 40.75237967),before
a5fcc8a733f880776c98786a10c21666faf6d0e1e72d7c5102496965a55ae7d5,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7510295,-73.99122533,POINT (-73.99122533 40.7510295),before
3f5c1a4b379a86d31da1ef73c767c000578ab4b9c85c886d751e625bc4e431ed,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75230967,-73.99418217,POINT (-73.99418217 40.75230967),before
f5581ef8e0d81b685008b22937bd56f6cedd6871844253eac221c2ea089bd4b4,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75236983,-73.99383083,POINT (-73.99383083 40.75236983),before
44e9c93286e02e1c644ad9c2aebc21f4b39b3733fe1712d08673f67e48463653,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75252833,-73.99431217,POINT (-73.99431217 40.75252833),before
50beee2205e2e644aa62ce8fab17779d6a269450ec86260e4094edfa41d3ef29,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74908583,-73.98629717,POINT (-73.98629717 40.74908583),before
f4faba24834d079f2d0744e49fe9981c6124d5db969db3dc070d9154fd0598f8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.752999,-73.99501433,POINT (-73.99501433 40.752999),before
17d87cd4c94268c44f0217cd33904a44b262aa1537002681593cc501a73e0dff,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74759083,-73.98264583,POINT (-73.98264583 40.74759083),before
6cdae123d0516cc551166c00468e4663f433ac48035e4014a8bae22a4ad10365,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.746505,-73.980725,POINT (-73.980725 40.746505),before
4ba419b8a228b849a96ebb81b5b6201ffef4a338934e8634c2dae7c002d6bf62,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74618617,-73.9790615,POINT (-73.9790615 40.74618617),before
f4faba24834d079f2d0744e49fe9981c6124d5db969db3dc070d9154fd0598f8,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75297967,-73.99512367,POINT (-73.99512367 40.75297967),before
87bb61cef7cece6a42eef740853fec72c631f24b6bc1045d3f3fe0be23e7fcee,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.752407,-73.99417133,POINT (-73.99417133 40.752407),before
5c9fe0c9ef5b471ba97f443881f7846b70d76f2ef4f141182dcfcdfc3da89f26,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74429033,-73.9746245,POINT (-73.9746245 40.74429033),before
b4afb97e0deba43cad38d9eb40d162af4d3fbd74dcf58e47e78351df8667b2b3,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74618083,-73.97892533,POINT (-73.97892533 40.74618083),before
5ccffca156690040254eb81e4333ad602775eb6171c7d8e82ecd119b9ec06d1c,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75169833,-73.99271717,POINT (-73.99271717 40.75169833),before
254b3d99bf4aa41fe839dacc5f73b4cd5d38d08a90b6466de293790a8da82fe7,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.752861,-73.99510417,POINT (-73.99510417 40.752861),before
1ed40880f057dd9f26d2345b86260cb9c314deb695e5502ef3b440e7d05af3bd,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.74921217,-73.9864665,POINT (-73.9864665 40.74921217),before
5f85399d68f712401df3fce9eca1e11a0815ad698783bf934971de1e6eba6a15,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.75315017,-73.9958915,POINT (-73.9958915 40.75315017),before
c98bf439844fc13008822cf48013aa946446c3505cb949b100fb001e952165f4,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7524405,-73.994014,POINT (-73.994014 40.7524405),before
e6d3fae1f7916bc637fc9c62eb44ff993d9b3f122562e2b5997bd02ead5a22d0,VIOLATION ISSUED,MOBILE BUS LANE,M34+,40.7473355,-73.98211333,POINT (-73.98211333 40.7473355),before
